seed,iter,method,best
1001,0,BASS-BO,0.14800000190734863
1001,1,BASS-BO,0.14800000190734863
1001,2,BASS-BO,0.14800000190734863
1001,3,BASS-BO,0.14800000190734863
1001,4,BASS-BO,0.14800000190734863
1001,5,BASS-BO,0.14800000190734863
1001,6,BASS-BO,0.14800000190734863
1001,7,BASS-BO,0.14800000190734863
1001,8,BASS-BO,0.14800000190734863
1001,9,BASS-BO,0.14800000190734863
1001,10,BASS-BO,0.14800000190734863
1001,11,BASS-BO,0.14800000190734863
1001,12,BASS-BO,0.14800000190734863
1001,13,BASS-BO,0.14800000190734863
1001,14,BASS-BO,0.14800000190734863
1001,15,BASS-BO,0.14800000190734863
1001,16,BASS-BO,0.14800000190734863
1001,17,BASS-BO,0.14800000190734863
1001,18,BASS-BO,0.14800000190734863
1001,19,BASS-BO,0.14800000190734863
1001,20,BASS-BO,0.14800000190734863
1001,21,BASS-BO,0.14800000190734863
1001,22,BASS-BO,0.14800000190734863
1001,23,BASS-BO,0.14800000190734863
1001,24,BASS-BO,0.14800000190734863
1001,25,BASS-BO,0.14800000190734863
1001,26,BASS-BO,0.14800000190734863
1001,27,BASS-BO,0.14800000190734863
1001,28,BASS-BO,0.14800000190734863
1001,29,BASS-BO,0.14800000190734863
1001,30,BASS-BO,0.14800000190734863
1001,31,BASS-BO,0.14800000190734863
1001,32,BASS-BO,0.14800000190734863
1001,33,BASS-BO,0.14800000190734863
1001,34,BASS-BO,0.14800000190734863
1001,35,BASS-BO,0.14800000190734863
1001,36,BASS-BO,0.14800000190734863
1001,37,BASS-BO,0.14800000190734863
1001,38,BASS-BO,0.14800000190734863
1001,39,BASS-BO,0.14800000190734863
1001,40,BASS-BO,0.14800000190734863
1001,41,BASS-BO,0.14800000190734863
1001,42,BASS-BO,0.14800000190734863
1001,43,BASS-BO,0.14800000190734863
1001,44,BASS-BO,0.14800000190734863
1001,45,BASS-BO,0.14800000190734863
1001,46,BASS-BO,0.14800000190734863
1001,47,BASS-BO,0.14800000190734863
1001,48,BASS-BO,0.14800000190734863
1001,49,BASS-BO,0.14800000190734863
1001,50,BASS-BO,0.14800000190734863
1001,51,BASS-BO,0.14800000190734863
1001,52,BASS-BO,0.14800000190734863
1001,53,BASS-BO,0.14800000190734863
1001,54,BASS-BO,0.14800000190734863
1001,55,BASS-BO,0.14800000190734863
1001,56,BASS-BO,0.14800000190734863
1001,57,BASS-BO,0.14800000190734863
1001,58,BASS-BO,0.14800000190734863
1001,59,BASS-BO,0.14800000190734863
1001,60,BASS-BO,0.14800000190734863
1001,0,GP-BO,0.14800000190734863
1001,1,GP-BO,0.14800000190734863
1001,2,GP-BO,0.14800000190734863
1001,3,GP-BO,0.14800000190734863
1001,4,GP-BO,0.14800000190734863
1001,5,GP-BO,0.14800000190734863
1001,6,GP-BO,0.14800000190734863
1001,7,GP-BO,0.14800000190734863
1001,8,GP-BO,0.14800000190734863
1001,9,GP-BO,0.14800000190734863
1001,10,GP-BO,0.14800000190734863
1001,11,GP-BO,0.14800000190734863
1001,12,GP-BO,0.14800000190734863
1001,13,GP-BO,0.14800000190734863
1001,14,GP-BO,0.14800000190734863
1001,15,GP-BO,0.14800000190734863
1001,16,GP-BO,0.14800000190734863
1001,17,GP-BO,0.14800000190734863
1001,18,GP-BO,0.14800000190734863
1001,19,GP-BO,0.14800000190734863
1001,20,GP-BO,0.14800000190734863
1001,21,GP-BO,0.14800000190734863
1001,22,GP-BO,0.14800000190734863
1001,23,GP-BO,0.14800000190734863
1001,24,GP-BO,0.14800000190734863
1001,25,GP-BO,0.14800000190734863
1001,26,GP-BO,0.14800000190734863
1001,27,GP-BO,0.14800000190734863
1001,28,GP-BO,0.14800000190734863
1001,29,GP-BO,0.14800000190734863
1001,30,GP-BO,0.14800000190734863
1001,31,GP-BO,0.14800000190734863
1001,32,GP-BO,0.14800000190734863
1001,33,GP-BO,0.14800000190734863
1001,34,GP-BO,0.14800000190734863
1001,35,GP-BO,0.14800000190734863
1001,36,GP-BO,0.14800000190734863
1001,37,GP-BO,0.14800000190734863
1001,38,GP-BO,0.14800000190734863
1001,39,GP-BO,0.14800000190734863
1001,40,GP-BO,0.14800000190734863
1001,41,GP-BO,0.14800000190734863
1001,42,GP-BO,0.14800000190734863
1001,43,GP-BO,0.14800000190734863
1001,44,GP-BO,0.14800000190734863
1001,45,GP-BO,0.14800000190734863
1001,46,GP-BO,0.14800000190734863
1001,47,GP-BO,0.14800000190734863
1001,48,GP-BO,0.14800000190734863
1001,49,GP-BO,0.14800000190734863
1001,50,GP-BO,0.14800000190734863
1001,51,GP-BO,0.14025002717971802
1001,52,GP-BO,0.14025002717971802
1001,53,GP-BO,0.14025002717971802
1001,54,GP-BO,0.14025002717971802
1001,55,GP-BO,0.14025002717971802
1001,56,GP-BO,0.14025002717971802
1001,57,GP-BO,0.14025002717971802
1001,58,GP-BO,0.14025002717971802
1001,59,GP-BO,0.14025002717971802
1001,60,GP-BO,0.14025002717971802
1001,0,Random,0.14800000190734863
1001,1,Random,0.14800000190734863
1001,2,Random,0.14800000190734863
1001,3,Random,0.14800000190734863
1001,4,Random,0.14800000190734863
1001,5,Random,0.14800000190734863
1001,6,Random,0.14800000190734863
1001,7,Random,0.14800000190734863
1001,8,Random,0.14800000190734863
1001,9,Random,0.14800000190734863
1001,10,Random,0.14800000190734863
1001,11,Random,0.14800000190734863
1001,12,Random,0.14800000190734863
1001,13,Random,0.14800000190734863
1001,14,Random,0.14800000190734863
1001,15,Random,0.14800000190734863
1001,16,Random,0.14800000190734863
1001,17,Random,0.14800000190734863
1001,18,Random,0.14800000190734863
1001,19,Random,0.14800000190734863
1001,20,Random,0.14800000190734863
1001,21,Random,0.14800000190734863
1001,22,Random,0.14800000190734863
1001,23,Random,0.14800000190734863
1001,24,Random,0.14800000190734863
1001,25,Random,0.14800000190734863
1001,26,Random,0.14800000190734863
1001,27,Random,0.14800000190734863
1001,28,Random,0.14800000190734863
1001,29,Random,0.14800000190734863
1001,30,Random,0.14800000190734863
1001,31,Random,0.14800000190734863
1001,32,Random,0.14800000190734863
1001,33,Random,0.14800000190734863
1001,34,Random,0.14800000190734863
1001,35,Random,0.14800000190734863
1001,36,Random,0.14800000190734863
1001,37,Random,0.14800000190734863
1001,38,Random,0.14800000190734863
1001,39,Random,0.14800000190734863
1001,40,Random,0.14800000190734863
1001,41,Random,0.14800000190734863
1001,42,Random,0.14800000190734863
1001,43,Random,0.14800000190734863
1001,44,Random,0.14800000190734863
1001,45,Random,0.14800000190734863
1001,46,Random,0.14800000190734863
1001,47,Random,0.14800000190734863
1001,48,Random,0.14800000190734863
1001,49,Random,0.14800000190734863
1001,50,Random,0.14800000190734863
1001,51,Random,0.14800000190734863
1001,52,Random,0.14800000190734863
1001,53,Random,0.14800000190734863
1001,54,Random,0.14800000190734863
1001,55,Random,0.14800000190734863
1001,56,Random,0.14800000190734863
1001,57,Random,0.14800000190734863
1001,58,Random,0.14800000190734863
1001,59,Random,0.14800000190734863
1001,60,Random,0.14800000190734863
1002,0,BASS-BO,0.1847500205039978
1002,1,BASS-BO,0.1847500205039978
1002,2,BASS-BO,0.1847500205039978
1002,3,BASS-BO,0.1847500205039978
1002,4,BASS-BO,0.17299997806549072
1002,5,BASS-BO,0.17299997806549072
1002,6,BASS-BO,0.17299997806549072
1002,7,BASS-BO,0.17299997806549072
1002,8,BASS-BO,0.17299997806549072
1002,9,BASS-BO,0.17299997806549072
1002,10,BASS-BO,0.17299997806549072
1002,11,BASS-BO,0.17299997806549072
1002,12,BASS-BO,0.17299997806549072
1002,13,BASS-BO,0.15950000286102295
1002,14,BASS-BO,0.15950000286102295
1002,15,BASS-BO,0.15950000286102295
1002,16,BASS-BO,0.15950000286102295
1002,17,BASS-BO,0.15950000286102295
1002,18,BASS-BO,0.15950000286102295
1002,19,BASS-BO,0.15950000286102295
1002,20,BASS-BO,0.15950000286102295
1002,21,BASS-BO,0.15950000286102295
1002,22,BASS-BO,0.15950000286102295
1002,23,BASS-BO,0.15950000286102295
1002,24,BASS-BO,0.15950000286102295
1002,25,BASS-BO,0.15950000286102295
1002,26,BASS-BO,0.15950000286102295
1002,27,BASS-BO,0.15950000286102295
1002,28,BASS-BO,0.15950000286102295
1002,29,BASS-BO,0.15950000286102295
1002,30,BASS-BO,0.15950000286102295
1002,31,BASS-BO,0.15950000286102295
1002,32,BASS-BO,0.15950000286102295
1002,33,BASS-BO,0.15950000286102295
1002,34,BASS-BO,0.15950000286102295
1002,35,BASS-BO,0.15950000286102295
1002,36,BASS-BO,0.15724998712539673
1002,37,BASS-BO,0.15724998712539673
1002,38,BASS-BO,0.15724998712539673
1002,39,BASS-BO,0.15724998712539673
1002,40,BASS-BO,0.15724998712539673
1002,41,BASS-BO,0.15675002336502075
1002,42,BASS-BO,0.15675002336502075
1002,43,BASS-BO,0.15675002336502075
1002,44,BASS-BO,0.15675002336502075
1002,45,BASS-BO,0.15675002336502075
1002,46,BASS-BO,0.15675002336502075
1002,47,BASS-BO,0.15675002336502075
1002,48,BASS-BO,0.15675002336502075
1002,49,BASS-BO,0.1535000205039978
