seed,iter,method,best
1001,0,BASS-BO,48.37849685039696
1001,1,BASS-BO,48.37849685039696
1001,2,BASS-BO,48.37849685039696
1001,3,BASS-BO,48.37849685039696
1001,4,BASS-BO,48.37849685039696
1001,5,BASS-BO,48.37849685039696
1001,6,BASS-BO,48.37849685039696
1001,7,BASS-BO,48.37849685039696
1001,8,BASS-BO,48.37849685039696
1001,9,BASS-BO,48.37849685039696
1001,10,BASS-BO,48.37849685039696
1001,11,BASS-BO,48.37849685039696
1001,12,BASS-BO,48.37849685039696
1001,13,BASS-BO,48.37849685039696
1001,14,BASS-BO,48.37849685039696
1001,15,BASS-BO,48.37849685039696
1001,16,BASS-BO,48.37849685039696
1001,17,BASS-BO,48.37849685039696
1001,18,BASS-BO,48.37849685039696
1001,19,BASS-BO,48.37849685039696
1001,20,BASS-BO,48.37849685039696
1001,21,BASS-BO,48.37849685039696
1001,22,BASS-BO,48.37849685039696
1001,23,BASS-BO,48.37849685039696
1001,24,BASS-BO,48.37849685039696
1001,25,BASS-BO,45.066768551257475
1001,26,BASS-BO,45.066768551257475
1001,27,BASS-BO,45.066768551257475
1001,28,BASS-BO,45.066768551257475
1001,29,BASS-BO,45.066768551257475
1001,30,BASS-BO,45.066768551257475
1001,31,BASS-BO,45.066768551257475
1001,32,BASS-BO,45.066768551257475
1001,33,BASS-BO,45.066768551257475
1001,34,BASS-BO,45.066768551257475
1001,35,BASS-BO,45.066768551257475
1001,36,BASS-BO,45.066768551257475
1001,37,BASS-BO,45.066768551257475
1001,38,BASS-BO,36.89324304578187
1001,39,BASS-BO,36.89324304578187
1001,40,BASS-BO,36.89324304578187
1001,41,BASS-BO,36.89324304578187
1001,42,BASS-BO,36.89324304578187
1001,43,BASS-BO,36.89324304578187
1001,44,BASS-BO,36.89324304578187
1001,45,BASS-BO,36.89324304578187
1001,46,BASS-BO,33.7715032529892
1001,47,BASS-BO,33.7715032529892
1001,48,BASS-BO,33.7715032529892
1001,49,BASS-BO,33.7715032529892
1001,50,BASS-BO,33.7715032529892
1001,51,BASS-BO,33.7715032529892
1001,52,BASS-BO,33.7715032529892
1001,53,BASS-BO,33.7715032529892
1001,54,BASS-BO,33.7715032529892
1001,55,BASS-BO,30.998649738091583
1001,56,BASS-BO,30.998649738091583
1001,57,BASS-BO,30.998649738091583
1001,58,BASS-BO,30.998649738091583
1001,59,BASS-BO,30.998649738091583
1001,60,BASS-BO,30.998649738091583
1001,61,BASS-BO,30.998649738091583
1001,62,BASS-BO,30.998649738091583
1001,63,BASS-BO,30.998649738091583
1001,64,BASS-BO,30.998649738091583
1001,65,BASS-BO,30.998649738091583
1001,66,BASS-BO,30.998649738091583
1001,67,BASS-BO,30.998649738091583
1001,68,BASS-BO,30.998649738091583
1001,69,BASS-BO,30.998649738091583
1001,70,BASS-BO,30.998649738091583
1001,71,BASS-BO,30.998649738091583
1001,72,BASS-BO,30.998649738091583
1001,73,BASS-BO,30.998649738091583
1001,74,BASS-BO,30.998649738091583
1001,75,BASS-BO,30.998649738091583
1001,76,BASS-BO,30.998649738091583
1001,77,BASS-BO,30.998649738091583
1001,78,BASS-BO,30.998649738091583
1001,79,BASS-BO,30.998649738091583
1001,80,BASS-BO,30.998649738091583
1001,0,GP-BO,48.37849685039696
1001,1,GP-BO,48.37849685039696
1001,2,GP-BO,48.37849685039696
1001,3,GP-BO,30.52615004911873
1001,4,GP-BO,30.52615004911873
1001,5,GP-BO,30.52615004911873
1001,6,GP-BO,30.52615004911873
1001,7,GP-BO,30.52615004911873
1001,8,GP-BO,30.52615004911873
1001,9,GP-BO,30.52615004911873
1001,10,GP-BO,30.52615004911873
1001,11,GP-BO,30.52615004911873
1001,12,GP-BO,30.52615004911873
1001,13,GP-BO,30.52615004911873
1001,14,GP-BO,30.52615004911873
1001,15,GP-BO,30.52615004911873
1001,16,GP-BO,30.52615004911873
1001,17,GP-BO,30.52615004911873
1001,18,GP-BO,30.52615004911873
1001,19,GP-BO,30.52615004911873
1001,20,GP-BO,30.52615004911873
1001,21,GP-BO,30.52615004911873
1001,22,GP-BO,30.52615004911873
1001,23,GP-BO,30.52615004911873
1001,24,GP-BO,30.52615004911873
1001,25,GP-BO,30.52615004911873
1001,26,GP-BO,30.52615004911873
1001,27,GP-BO,29.949708622143095
1001,28,GP-BO,29.949708622143095
1001,29,GP-BO,29.949708622143095
1001,30,GP-BO,29.949708622143095
1001,31,GP-BO,29.949708622143095
1001,32,GP-BO,29.949708622143095
1001,33,GP-BO,29.949708622143095
1001,34,GP-BO,29.949708622143095
1001,35,GP-BO,26.174699042840558
1001,36,GP-BO,26.174699042840558
1001,37,GP-BO,26.174699042840558
1001,38,GP-BO,26.174699042840558
1001,39,GP-BO,26.174699042840558
1001,40,GP-BO,26.174699042840558
1001,41,GP-BO,26.174699042840558
1001,42,GP-BO,24.05884161226578
1001,43,GP-BO,24.05884161226578
1001,44,GP-BO,21.966534139289514
