method,iter,mean_best,sd_best,n,se,ci_low,ci_high
BASS-BO,0,0.2382228027978274,0.3231604343433853,25,0.06463208686867707,0.11154391253522036,0.3649016930604344
BASS-BO,1,0.2382228027978274,0.3231604343433853,25,0.06463208686867707,0.11154391253522036,0.3649016930604344
BASS-BO,2,0.2382228027978274,0.3231604343433853,25,0.06463208686867707,0.11154391253522036,0.3649016930604344
BASS-BO,3,0.2382228027978274,0.3231604343433853,25,0.06463208686867707,0.11154391253522036,0.3649016930604344
BASS-BO,4,0.22817117131220077,0.31426583510959916,25,0.06285316702191983,0.1049789639492379,0.35136337867516365
BASS-BO,5,0.22817117131220077,0.31426583510959916,25,0.06285316702191983,0.1049789639492379,0.35136337867516365
BASS-BO,6,0.22817117131220077,0.31426583510959916,25,0.06285316702191983,0.1049789639492379,0.35136337867516365
BASS-BO,7,0.226901633739614,0.313336656450793,25,0.0626673312901586,0.10407366441090316,0.34972960306832485
BASS-BO,8,0.226901633739614,0.313336656450793,25,0.0626673312901586,0.10407366441090316,0.34972960306832485
BASS-BO,9,0.2067434415432278,0.30706283717841854,25,0.061412567435683706,0.08637480936928774,0.3271120737171679
BASS-BO,10,0.2067434415432278,0.30706283717841854,25,0.061412567435683706,0.08637480936928774,0.3271120737171679
BASS-BO,11,0.2067434415432278,0.30706283717841854,25,0.061412567435683706,0.08637480936928774,0.3271120737171679
BASS-BO,12,0.2067434415432278,0.30706283717841854,25,0.061412567435683706,0.08637480936928774,0.3271120737171679
BASS-BO,13,0.2067434415432278,0.30706283717841854,25,0.061412567435683706,0.08637480936928774,0.3271120737171679
BASS-BO,14,0.2067434415432278,0.30706283717841854,25,0.061412567435683706,0.08637480936928774,0.3271120737171679
BASS-BO,15,0.2067434415432278,0.30706283717841854,25,0.061412567435683706,0.08637480936928774,0.3271120737171679
BASS-BO,16,0.2067434415432278,0.30706283717841854,25,0.061412567435683706,0.08637480936928774,0.3271120737171679
BASS-BO,17,0.1989396448887619,0.3052013029431647,25,0.06104026058863295,0.07930073413504132,0.3185785556424825
BASS-BO,18,0.19753570901554235,0.30374487422660634,25,0.06074897484532127,0.07846771831871266,0.316603699712372
BASS-BO,19,0.19753570901554235,0.30374487422660634,25,0.06074897484532127,0.07846771831871266,0.316603699712372
BASS-BO,20,0.19753570901554235,0.30374487422660634,25,0.06074897484532127,0.07846771831871266,0.316603699712372
BASS-BO,21,0.19753570901554235,0.30374487422660634,25,0.06074897484532127,0.07846771831871266,0.316603699712372
BASS-BO,22,0.17714682448426955,0.29106962913121115,25,0.05821392582624223,0.06304752986483479,0.2912461191037043
BASS-BO,23,0.16453984199369628,0.2668192479412133,25,0.05336384958824266,0.059946696800740676,0.2691329871866519
BASS-BO,24,0.16043201508972357,0.2688147027362602,25,0.05376294054725204,0.055056651617109584,0.26580737856233755
BASS-BO,25,0.16043201508972357,0.2688147027362602,25,0.05376294054725204,0.055056651617109584,0.26580737856233755
BASS-BO,26,0.16043201508972357,0.2688147027362602,25,0.05376294054725204,0.055056651617109584,0.26580737856233755
BASS-BO,27,0.15559108156552207,0.2585884914642742,25,0.051717698292854844,0.05422439291152657,0.25695777021951755
BASS-BO,28,0.15559108156552207,0.2585884914642742,25,0.051717698292854844,0.05422439291152657,0.25695777021951755
BASS-BO,29,0.15559108156552207,0.2585884914642742,25,0.051717698292854844,0.05422439291152657,0.25695777021951755
BASS-BO,30,0.15422865892606738,0.2583414307520079,25,0.051668286150401574,0.05295881807128029,0.2554984997808545
BASS-BO,31,0.15422865892606738,0.2583414307520079,25,0.051668286150401574,0.05295881807128029,0.2554984997808545
BASS-BO,32,0.15422865892606738,0.2583414307520079,25,0.051668286150401574,0.05295881807128029,0.2554984997808545
BASS-BO,33,0.14088420097011006,0.23662710582950852,25,0.0473254211659017,0.048126375484942724,0.2336420264552774
BASS-BO,34,0.14088420097011006,0.23662710582950852,25,0.0473254211659017,0.048126375484942724,0.2336420264552774
BASS-BO,35,0.14088420097011006,0.23662710582950852,25,0.0473254211659017,0.048126375484942724,0.2336420264552774
BASS-BO,36,0.14088420097011006,0.23662710582950852,25,0.0473254211659017,0.048126375484942724,0.2336420264552774
BASS-BO,37,0.12693301273761823,0.24341443988948083,25,0.04868288797789617,0.031514552300941745,0.2223514731742947
BASS-BO,38,0.1188732921973666,0.23964007527146713,25,0.04792801505429343,0.02493438269095148,0.21281220170378173
BASS-BO,39,0.1188732921973666,0.23964007527146713,25,0.04792801505429343,0.02493438269095148,0.21281220170378173
BASS-BO,40,0.1138258071534438,0.24011159014797032,25,0.048022318029594065,0.01970206381543943,0.20794955049144817
BASS-BO,41,0.1138258071534438,0.24011159014797032,25,0.048022318029594065,0.01970206381543943,0.20794955049144817
BASS-BO,42,0.11354134779055083,0.2407015051534243,25,0.04814030103068486,0.019186357770408502,0.20789633781069317
BASS-BO,43,0.10171174757344628,0.23148116552480433,25,0.046296233104960866,0.010971130687722985,0.19245236445916958
BASS-BO,44,0.10171174757344628,0.23148116552480433,25,0.046296233104960866,0.010971130687722985,0.19245236445916958
BASS-BO,45,0.09740077293743593,0.23109022933087378,25,0.046218045866174756,0.006813403039733407,0.18798814283513846
BASS-BO,46,0.09668073177104922,0.23121565804648506,25,0.04624313160929701,0.0060441938168270815,0.18731726972527135
BASS-BO,47,0.09417179383141412,0.22867838848141916,25,0.04573567769628383,0.00452986554669782,0.18381372211613042
BASS-BO,48,0.09417179383141412,0.22867838848141916,25,0.04573567769628383,0.00452986554669782,0.18381372211613042
BASS-BO,49,0.09226003388842992,0.22719144552620818,25,0.045438289105241635,0.0032009872421563113,0.18131908053470353
BASS-BO,50,0.09226003388842992,0.22719144552620818,25,0.045438289105241635,0.0032009872421563113,0.18131908053470353
BASS-BO,51,0.07175057852680876,0.23630508087911326,25,0.04726101617582265,-0.020881013177803637,0.16438217023142115
BASS-BO,52,0.06408546862295467,0.2177834458304405,25,0.0435566891660881,-0.021285642142578,0.14945657938848733
BASS-BO,53,0.060416583930870266,0.21318564723110606,25,0.04263712944622121,-0.023152189783723298,0.14398535764546383
BASS-BO,54,0.05688968865518197,0.20624776117738847,25,0.041249552235477695,-0.023959433726354312,0.13773881103671826
BASS-BO,55,0.05688968865518197,0.20624776117738847,25,0.041249552235477695,-0.023959433726354312,0.13773881103671826
BASS-BO,56,0.05282367282744686,0.20366940186117702,25,0.0407338803722354,-0.02701473270213453,0.13266207835702826
BASS-BO,57,0.04781221187661183,0.1992426888870696,25,0.03984853777741392,-0.030290922167119455,0.12591534592034312
BASS-BO,58,0.04781221187661183,0.1992426888870696,25,0.03984853777741392,-0.030290922167119455,0.12591534592034312
BASS-BO,59,0.04781221187661183,0.1992426888870696,25,0.03984853777741392,-0.030290922167119455,0.12591534592034312
BASS-BO,60,0.04781221187661183,0.1992426888870696,25,0.03984853777741392,-0.030290922167119455,0.12591534592034312
BASS-BO,61,0.04781221187661183,0.1992426888870696,25,0.03984853777741392,-0.030290922167119455,0.12591534592034312
BASS-BO,62,0.0471106726020062,0.19897633851930907,25,0.03979526770386181,-0.030888052097562943,0.12510939730157533
BASS-BO,63,0.04604253562974722,0.1982233582796746,25,0.039644671655934924,-0.03166102081588523,0.12374609207537968
BASS-BO,64,0.04604253562974722,0.1982233582796746,25,0.039644671655934924,-0.03166102081588523,0.12374609207537968
BASS-BO,65,0.04604253562974722,0.1982233582796746,25,0.039644671655934924,-0.03166102081588523,0.12374609207537968
