objective,seed,generator,dedup,n_cand,best_b10,best_b40,best_b80,revisits
func3C,1008,flip,combination,1000,-0.5590037138269242,-0.6036466649284505,-0.67247534215139,0
func3C,1008,flip,encoding,1000,-0.5908277381758827,-0.7157350579579365,-0.7200971729792539,0
func3C,1008,random,combination,1000,0.3859095960589623,0.16960882659722348,-0.21554373756250125,0
func3C,1008,keep,combination,50,-0.3864876609688007,-0.7221042324425192,-0.7221200007719799,0
func3C,1008,keep,combination,200,-0.7167335139289492,-0.7221393313742017,-0.7221393313742017,0
func3C,1008,flip,combination,50,-0.22318102389197458,-0.6110150895401303,-0.6110150895401303,0
func3C,1008,flip,combination,200,-0.6098713784465222,-0.6098713784465222,-0.7164446179457424,0
func3C,1009,keep,combination,1000,-0.7221097781350014,-0.7221398671471209,-0.7221398671471209,0
func3C,1009,keep,encoding,1000,-0.7221391968082707,-0.7221391968082707,-0.7221397217218142,0
func3C,1009,flip,combination,1000,-0.6251270083309205,-0.686595697707501,-0.701633373379084,0
func3C,1009,flip,encoding,1000,-0.690263441268734,-0.6984014322696841,-0.6984014322696841,0
func3C,1009,random,combination,1000,0.05405792097404434,-0.02306724316682749,-0.02306724316682749,0
func3C,1009,keep,combination,50,-0.06927870129797611,-0.7219480948432773,-0.7220177529493732,0
func3C,1009,keep,combination,200,-0.7220393553641739,-0.7221278163534355,-0.722136832138861,0
func3C,1009,flip,combination,50,-0.5979623651360453,-0.6932189474494752,-0.6932189474494752,0
func3C,1009,flip,combination,200,-0.5358604630361559,-0.6256943070051072,-0.6709821299196023,0
func3C,1010,keep,combination,1000,-0.7221255539675178,-0.7221337516161184,-0.7221393104907925,0
func3C,1010,keep,encoding,1000,-0.7221109386672006,-0.7221397272064114,-0.7221397272064114,0
func3C,1010,flip,combination,1000,-0.6336523664365059,-0.6366349094592378,-0.7054753670907327,0
func3C,1010,flip,encoding,1000,-0.6692355136022873,-0.7192714184969424,-0.7192714184969424,0
func3C,1010,random,combination,1000,0.45323005988871806,0.3547329716589323,0.15865695270919464,0
func3C,1010,keep,combination,50,-0.3706659335061451,-0.7220454289338447,-0.7221349573990234,0
func3C,1010,keep,combination,200,-0.706015393695745,-0.7221393230691873,-0.7221393230691873,0
func3C,1010,flip,combination,50,-0.4214650818791579,-0.6585666422442684,-0.6585666422442684,0
func3C,1010,flip,combination,200,-0.6409462429154787,-0.7135053993132858,-0.7135053993132858,0
func3C,1011,keep,combination,1000,-0.7221390445952253,-0.7221394222616797,-0.7221394222616797,0
func3C,1011,keep,encoding,1000,-0.7221325731619784,-0.7221398433449059,-0.7221398433449059,0
func3C,1011,flip,combination,1000,-0.56887328540448,-0.7219678038394285,-0.7219678038394285,0
func3C,1011,flip,encoding,1000,-0.7062241361214361,-0.7062241361214361,-0.7121261268325993,0
func3C,1011,random,combination,1000,0.5195093165114523,0.48312358233370833,0.03217315052337166,0
func3C,1011,keep,combination,50,-0.6303693514799384,-0.7220581527590215,-0.7221290479025262,0
func3C,1011,keep,combination,200,-0.7220243392875909,-0.7220704904662748,-0.7221196216258436,0
func3C,1011,flip,combination,50,-0.33182474664595873,-0.6239067222990107,-0.6239067222990107,0
func3C,1011,flip,combination,200,-0.6432117469077464,-0.6800976171206616,-0.6800976171206616,0
func3C,1012,keep,combination,1000,-0.7220794734573218,-0.722135239055387,-0.7221399033158598,0
func3C,1012,keep,encoding,1000,-0.7220335652559925,-0.722139659047893,-0.722139659047893,0
func3C,1012,flip,combination,1000,-0.6637386388141197,-0.6637386388141197,-0.7096429752077351,0
func3C,1012,flip,encoding,1000,-0.6117088607110213,-0.6117088607110213,-0.6757180858681981,0
func3C,1012,random,combination,1000,0.27486273918747817,0.13253219718615739,0.13253219718615739,0
func3C,1012,keep,combination,50,-0.7067891193375568,-0.7221155397028745,-0.7221155397028745,0
func3C,1012,keep,combination,200,-0.7221246610218438,-0.7221365952992864,-0.7221365952992864,0
func3C,1012,flip,combination,50,-0.23654105878206377,-0.6814221391849571,-0.6814221391849571,0
func3C,1012,flip,combination,200,-0.480181546944431,-0.7090731764749285,-0.7090731764749285,0
func3C,1013,keep,combination,1000,-0.7221058218714569,-0.7221349538931959,-0.7221393787384638,0
func3C,1013,keep,encoding,1000,-0.7220780107810139,-0.7221383895045432,-0.7221383895045432,0
func3C,1013,flip,combination,1000,-0.5736994677993842,-0.7120328858679363,-0.7120328858679363,0
func3C,1013,flip,encoding,1000,-0.6738337618971457,-0.6965771145473971,-0.7124447702015542,0
func3C,1013,random,combination,1000,0.37365386776422815,-0.030216974868045088,-0.030216974868045088,0
func3C,1013,keep,combination,50,-0.21266823816270158,-0.7218972654757244,-0.7221356725293939,0
func3C,1013,keep,combination,200,-0.7221089095987013,-0.7221377305119678,-0.7221377305119678,0
func3C,1013,flip,combination,50,-0.49157297018134527,-0.49157297018134527,-0.49157297018134527,0
func3C,1013,flip,combination,200,-0.49492472364131473,-0.6883456550482865,-0.6883456550482865,0
func3C,1014,keep,combination,1000,-0.7221206781504772,-0.7221393923923813,-0.7221393923923813,0
func3C,1014,keep,encoding,1000,-0.7221330680890037,-0.7221330680890037,-0.7221362881885712,0
func3C,1014,flip,combination,1000,-0.662890404974323,-0.662890404974323,-0.7191896605331256,0
func3C,1014,flip,encoding,1000,-0.7096923414861419,-0.7096923414861419,-0.7096923414861419,0
func3C,1014,random,combination,1000,0.155403512392302,-0.12670359660798763,-0.12670359660798763,0
func3C,1014,keep,combination,50,-0.6960974823499095,-0.7221396969937094,-0.7221396969937094,0
func3C,1014,keep,combination,200,-0.7219060361927978,-0.7221268699848541,-0.7221295932334071,0
func3C,1014,flip,combination,50,-0.6726103695541557,-0.6726103695541557,-0.6726103695541557,0
func3C,1014,flip,combination,200,-0.6815043143619848,-0.6815043143619848,-0.6815043143619848,0
func3C,1015,keep,combination,1000,-0.7220907203773684,-0.722138239856765,-0.722138239856765,0
func3C,1015,keep,encoding,1000,-0.7221278034434739,-0.7221374591351565,-0.7221374591351565,0
func3C,1015,flip,combination,1000,-0.6970236998163615,-0.7078513370130314,-0.7078513370130314,0
func3C,1015,flip,encoding,1000,-0.7038686339886171,-0.7112408335175568,-0.7159657321009936,0
func3C,1015,random,combination,1000,-0.4535577161989558,-0.4535577161989558,-0.4535577161989558,0
func3C,1015,keep,combination,50,-0.6325753398945047,-0.722126564143361,-0.722126564143361,0
func3C,1015,keep,combination,200,-0.7213062564998264,-0.7221301218344267,-0.7221332228328561,0
func3C,1015,flip,combination,50,-0.315890161532012,-0.47924497235324776,-0.6072661559427148,0
func3C,1015,flip,combination,200,-0.5589021001938101,-0.66186472821466,-0.66186472821466,0
func3C,1016,keep,combination,1000,-0.7221280121763242,-0.7221364986340638,-0.7221392063258674,0
func3C,1016,keep,encoding,1000,-0.7221346080563911,-0.7221391928045153,-0.7221391928045153,0
func3C,1016,flip,combination,1000,-0.6612199299975228,-0.6803902493545966,-0.7019987279423587,0
func3C,1016,flip,encoding,1000,-0.5675015643479853,-0.6852914035174258,-0.716552575069769,0
func3C,1016,random,combination,1000,0.25714936131315086,0.18416799689432647,0.13265258362006316,0
func3C,1016,keep,combination,50,-0.6864185476286491,-0.7221354407055898,-0.7221354407055898,0
func3C,1016,keep,combination,200,-0.720356473223315,-0.7221109737374813,-0.7221316139385486,0
func3C,1016,flip,combination,50,-0.7100922260656467,-0.7100922260656467,-0.7113428781332162,0
func3C,1016,flip,combination,200,-0.705535467784283,-0.705535467784283,-0.705535467784283,0
func3C,1017,keep,combination,1000,-0.7221182099932213,-0.7221365906245829,-0.7221371340676868,0
func3C,1017,keep,encoding,1000,-0.722121439882322,-0.722138388963034,-0.722138388963034,0
func3C,1017,flip,combination,1000,-0.7065778668617748,-0.7065778668617748,-0.7112896847418779,0
func3C,1017,flip,encoding,1000,-0.6594315643154735,-0.6594315643154735,-0.6850092418369987,0
func3C,1017,random,combination,1000,0.2647207355372353,0.2647207355372353,-0.13639020592653794,0
func3C,1017,keep,combination,50,-0.20832517438689954,-0.721974696146465,-0.7221345411394615,0
func3C,1017,keep,combination,200,-0.721997193688602,-0.7221394373581763,-0.7221394373581763,0
func3C,1017,flip,combination,50,-0.3667289853240435,-0.6333306672843546,-0.6333306672843546,0
func3C,1017,flip,combination,200,-0.625570935303017,-0.6859014739007,-0.6859014739007,0
func3C,1018,keep,combination,1000,-0.7221326138166677,-0.7221380924293838,-0.722138300446478,0
func3C,1018,keep,encoding,1000,-0.7221332134167885,-0.7221386686770962,-0.7221386686770962,0
func3C,1018,flip,combination,1000,-0.6817431277258015,-0.6944423080259947,-0.7054411092933623,0
func3C,1018,flip,encoding,1000,-0.5382268477409906,-0.6888966165681614,-0.7215418367203001,0
func3C,1018,random,combination,1000,0.594808988851629,0.16817682190020297,0.0755258529650823,0
func3C,1018,keep,combination,50,-0.7196532456529428,-0.7221381273277487,-0.7221381907520721,0
func3C,1018,keep,combination,200,-0.716456092433762,-0.7221377091283684,-0.7221379384190819,0
func3C,1018,flip,combination,50,-0.310189061618215,-0.5215969615196449,-0.7120453409729104,0
func3C,1018,flip,combination,200,-0.6375440199985352,-0.6864271868168287,-0.6864271868168287,0
func3C,1019,keep,combination,1000,-0.722081823690652,-0.722134734041268,-0.7221397059311956,0
func3C,1019,keep,encoding,1000,-0.7221094911882817,-0.722137223082459,-0.7221387482907375,0
func3C,1019,flip,combination,1000,-0.5098083162379943,-0.7032693151434897,-0.7032693151434897,0
func3C,1019,flip,encoding,1000,-0.6573794699748156,-0.686609916142428,-0.7167359587269677,0
func3C,1019,random,combination,1000,-0.22731138139816381,-0.22731138139816381,-0.22731138139816381,0
func3C,1019,keep,combination,50,-0.7203553137401236,-0.722104034644658,-0.7221258202417945,0
func3C,1019,keep,combination,200,-0.7220949045699434,-0.7221390556000148,-0.7221390556000148,0
func3C,1019,flip,combination,50,-0.35073780538697474,-0.510928526394228,-0.5486638313701943,0
func3C,1019,flip,combination,200,-0.46241188476168016,-0.5908610507162886,-0.5908610507162886,0
func3C,1020,keep,combination,1000,-0.7221331925801904,-0.7221391836365204,-0.7221391836365204,0
func3C,1020,keep,encoding,1000,-0.7221244496044099,-0.7221385035407415,-0.7221387036851357,0
func3C,1020,flip,combination,1000,-0.7203918924761327,-0.7203918924761327,-0.7203918924761327,0
func3C,1020,flip,encoding,1000,-0.7152662862302734,-0.7152662862302734,-0.7152662862302734,0
func3C,1020,random,combination,1000,0.46540087148222276,0.4032257887363371,0.0024320483681519833,0
func3C,1020,keep,combination,50,-0.5925982757021879,-0.7218430775417902,-0.722136289389685,0
func3C,1020,keep,combination,200,-0.721762188619123,-0.722138427409871,-0.7221394937575173,0
func3C,1020,flip,combination,50,-0.5070549558057351,-0.5070549558057351,-0.5070549558057351,0
func3C,1020,flip,combination,200,-0.6868800665586601,-0.6868800665586601,-0.6894452360877544,0
func3C,1021,keep,combination,1000,-0.7221382786407798,-0.7221382786407798,-0.7221382786407798,0
func3C,1021,keep,encoding,1000,-0.7221283876274613,-0.7221389210663554,-0.7221389210663554,0
func3C,1021,flip,combination,1000,-0.5863876905021785,-0.7067943622992869,-0.7067943622992869,0
func3C,1021,flip,encoding,1000,-0.7175523809997996,-0.7175523809997996,-0.7175523809997996,0
func3C,1021,random,combination,1000,0.14704963512803346,0.14704963512803346,0.004301870558590708,0
func3C,1021,keep,combination,50,-0.717907950681858,-0.7219497234025617,-0.7221081464317591,0
func3C,1021,keep,combination,200,-0.707181717356539,-0.7221309104846618,-0.7221386136520198,0
func3C,1021,flip,combination,50,-0.303203462861635,-0.442782005124763,-0.5847422780508256,0
func3C,1021,flip,combination,200,-0.45845361584749994,-0.5431790857167318,-0.6181695368098757,0
func3C,1022,keep,combination,1000,-0.7221223264999234,-0.7221322470897943,-0.7221379180219,0
func3C,1022,keep,encoding,1000,-0.722103169567974,-0.7221393252981048,-0.7221393252981048,0
func3C,1022,flip,combination,1000,-0.6589214217512467,-0.6696746269608127,-0.7069066716054666,0
func3C,1022,flip,encoding,1000,-0.7182564238975113,-0.7182564238975113,-0.7182564238975113,0
func3C,1022,random,combination,1000,0.16287622452577272,0.16287622452577272,-0.1434630374594155,0
func3C,1022,keep,combination,50,-0.6766136949507333,-0.7220265470189191,-0.7220265470189191,0
func3C,1022,keep,combination,200,-0.7217965816832568,-0.7221303527586379,-0.7221366379161309,0
func3C,1022,flip,combination,50,-0.4011963899761579,-0.4692903904789291,-0.4692903904789291,0
func3C,1022,flip,combination,200,-0.5356761283971851,-0.5356761283971851,-0.5356761283971851,0
func3C,1023,keep,combination,1000,-0.7221378956360753,-0.7221378956360753,-0.7221378956360753,0
func3C,1023,keep,encoding,1000,-0.722107606484931,-0.7221335391520314,-0.7221379990773292,0
func3C,1023,flip,combination,1000,-0.6214437869529579,-0.7198003945723562,-0.7198003945723562,0
func3C,1023,flip,encoding,1000,-0.6925534320151729,-0.6971711449901372,-0.6971711449901372,0
func3C,1023,random,combination,1000,-0.12960308311326846,-0.323263660670062,-0.323263660670062,0
func3C,1023,keep,combination,50,0.03969431464118498,-0.7219806830038623,-0.722130295161455,0
func3C,1023,keep,combination,200,-0.7220305314179922,-0.7220684343969669,-0.7221316581193042,0
func3C,1023,flip,combination,50,-0.09286651504672837,-0.7188780064266171,-0.7188780064266171,0
func3C,1023,flip,combination,200,-0.6379591405242326,-0.6379591405242326,-0.7132139776496285,0
func3C,1024,keep,combination,1000,-0.7221371429318619,-0.7221371429318619,-0.7221398018939453,0
func3C,1024,keep,encoding,1000,-0.7221372827671254,-0.7221376016171047,-0.7221387303368518,0
func3C,1024,flip,combination,1000,-0.5199178774948335,-0.7170105281502198,-0.7170105281502198,0
func3C,1024,flip,encoding,1000,-0.6129482716268744,-0.6748711858861868,-0.6840680116520811,0
func3C,1024,random,combination,1000,-0.058593316455892094,-0.058593316455892094,-0.058593316455892094,0
func3C,1024,keep,combination,50,-0.7038413793568835,-0.7221359586680764,-0.7221359586680764,0
func3C,1024,keep,combination,200,-0.7220741873737091,-0.7221338908484181,-0.7221380889302078,0
func3C,1024,flip,combination,50,-0.6106859006409879,-0.6106859006409879,-0.6106859006409879,0
func3C,1024,flip,combination,200,-0.5767870350938735,-0.6613289738798652,-0.6892562567289221,0
func3C,1025,keep,combination,1000,-0.7221100008951448,-0.7221384020758362,-0.7221384020758362,0
func3C,1025,keep,encoding,1000,-0.722073984141111,-0.7221378401037015,-0.7221387459793016,0
func3C,1025,flip,combination,1000,-0.6917938992759274,-0.7174810918465767,-0.7174810918465767,0
func3C,1025,flip,encoding,1000,-0.7216588976654987,-0.7216588976654987,-0.7216588976654987,0
func3C,1025,random,combination,1000,0.3048257283382652,0.24031286233936716,-0.1607367865063562,0
func3C,1025,keep,combination,50,-0.6274033934386822,-0.7220948586589613,-0.7221343141145413,0
func3C,1025,keep,combination,200,-0.7220948564578316,-0.7221287868024457,-0.7221387620708732,0
func3C,1025,flip,combination,50,-0.43584364103188006,-0.6627749155039555,-0.6627749155039555,0
func3C,1025,flip,combination,200,-0.45717005149312445,-0.5656935400903944,-0.5996683584443335,0
cat_ackley_d3_L5,1001,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1001,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,77
cat_ackley_d3_L5,1001,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1001,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,77
cat_ackley_d3_L5,1001,random,combination,1000,18.18351393439618,18.18351393439618,18.18351393439618,0
cat_ackley_d3_L5,1002,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1002,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,78
cat_ackley_d3_L5,1002,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1002,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,77
cat_ackley_d3_L5,1002,random,combination,1000,20.492053317727446,18.18351393439618,4.440892098500626e-16,0
cat_ackley_d3_L5,1003,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1003,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,78
cat_ackley_d3_L5,1003,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1003,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,76
cat_ackley_d3_L5,1003,random,combination,1000,20.492053317727446,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1004,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1004,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,79
cat_ackley_d3_L5,1004,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1004,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,77
cat_ackley_d3_L5,1004,random,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1005,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1005,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,77
cat_ackley_d3_L5,1005,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1005,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,77
cat_ackley_d3_L5,1005,random,combination,1000,18.18351393439618,18.18351393439618,18.18351393439618,0
cat_ackley_d3_L5,1006,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1006,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,79
cat_ackley_d3_L5,1006,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1006,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,79
cat_ackley_d3_L5,1006,random,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1007,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1007,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,79
cat_ackley_d3_L5,1007,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1007,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,79
cat_ackley_d3_L5,1007,random,combination,1000,18.18351393439618,18.18351393439618,4.440892098500626e-16,0
cat_ackley_d3_L5,1008,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1008,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,78
cat_ackley_d3_L5,1008,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1008,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,78
cat_ackley_d3_L5,1008,random,combination,1000,20.241123007322035,20.241123007322035,18.18351393439618,0
cat_ackley_d3_L5,1009,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1009,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,79
cat_ackley_d3_L5,1009,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1009,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,79
cat_ackley_d3_L5,1009,random,combination,1000,20.492053317727446,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1010,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1010,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,79
cat_ackley_d3_L5,1010,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1010,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,79
cat_ackley_d3_L5,1010,random,combination,1000,18.18351393439618,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1011,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1011,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,78
cat_ackley_d3_L5,1011,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1011,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,78
cat_ackley_d3_L5,1011,random,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1012,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1012,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,77
cat_ackley_d3_L5,1012,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1012,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,78
cat_ackley_d3_L5,1012,random,combination,1000,18.18351393439618,18.18351393439618,18.18351393439618,0
cat_ackley_d3_L5,1013,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1013,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,77
cat_ackley_d3_L5,1013,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1013,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,79
cat_ackley_d3_L5,1013,random,combination,1000,20.492053317727446,18.18351393439618,18.18351393439618,0
cat_ackley_d3_L5,1014,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1014,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,78
cat_ackley_d3_L5,1014,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1014,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,78
cat_ackley_d3_L5,1014,random,combination,1000,20.241123007322035,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1015,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1015,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,79
cat_ackley_d3_L5,1015,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1015,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,76
cat_ackley_d3_L5,1015,random,combination,1000,20.241123007322035,18.18351393439618,4.440892098500626e-16,0
cat_ackley_d3_L5,1016,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1016,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,79
cat_ackley_d3_L5,1016,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1016,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,76
cat_ackley_d3_L5,1016,random,combination,1000,18.18351393439618,18.18351393439618,18.18351393439618,0
cat_ackley_d3_L5,1017,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1017,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,78
cat_ackley_d3_L5,1017,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1017,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,77
cat_ackley_d3_L5,1017,random,combination,1000,18.18351393439618,18.18351393439618,18.18351393439618,0
cat_ackley_d3_L5,1018,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1018,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,77
cat_ackley_d3_L5,1018,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1018,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,78
cat_ackley_d3_L5,1018,random,combination,1000,20.241123007322035,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1019,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1019,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,77
cat_ackley_d3_L5,1019,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1019,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,78
cat_ackley_d3_L5,1019,random,combination,1000,20.241123007322035,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1020,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1020,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,80
cat_ackley_d3_L5,1020,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1020,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,79
cat_ackley_d3_L5,1020,random,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1021,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1021,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,78
cat_ackley_d3_L5,1021,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1021,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,79
cat_ackley_d3_L5,1021,random,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1022,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1022,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,78
cat_ackley_d3_L5,1022,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
